id,cuisine
5861,cajun_creole
9976,cajun_creole
49218,japanese
27684,italian
11095,italian
47314,italian
41901,indian
5859,mexican
3947,southern_us
14030,cajun_creole
10056,mexican
39408,southern_us
35283,mexican
13994,filipino
36302,southern_us
16113,italian
47207,french
36198,irish
21134,cajun_creole
49070,mexican
8030,chinese
31802,moroccan
36511,mexican
7785,chinese
38965,cajun_creole
31453,vietnamese
43100,thai
32307,mexican
45405,cajun_creole
28532,irish
16092,greek
29029,french
5596,italian
11369,cajun_creole
37436,indian
2421,southern_us
22070,vietnamese
10600,french
11150,cajun_creole
29257,italian
38540,cajun_creole
18998,cajun_creole
39974,italian
2159,indian
19679,italian
44146,french
36086,moroccan
20676,mexican
39779,mexican
33522,italian
498,mexican
45937,mexican
41501,mexican
44156,thai
5643,cajun_creole
35874,filipino
24413,british
47297,brazilian
10073,chinese
4798,cajun_creole
7802,spanish
3970,italian
24416,mexican
13072,italian
29046,mexican
12898,greek
24957,italian
18725,italian
46929,mexican
23140,jamaican
30516,japanese
34081,mexican
12927,mexican
44088,moroccan
20785,cajun_creole
16672,filipino
5400,mexican
30322,spanish
17272,southern_us
9797,italian
14795,french
7619,greek
42124,french
23249,cajun_creole
44158,mexican
17462,mexican
3580,mexican
9896,cajun_creole
29669,italian
30625,chinese
7685,mexican
7632,greek
28349,mexican
4510,southern_us
35383,french
18569,greek
11379,southern_us
9434,thai
37774,cajun_creole
33651,southern_us
47017,mexican
31874,indian
26733,cajun_creole
20962,vietnamese
1467,cajun_creole
11173,chinese
12949,greek
11565,mexican
29756,russian
25577,italian
36779,jamaican
10974,french
42163,mexican
15337,french
23242,italian
7952,mexican
27424,mexican
3816,moroccan
27190,greek
43764,chinese
17714,indian
30022,southern_us
33281,moroccan
43503,mexican
27385,italian
2396,italian
25387,chinese
1017,southern_us
18852,indian
14861,mexican
47487,mexican
46015,vietnamese
12684,italian
12588,greek
33061,thai
38952,italian
20915,italian
34732,indian
48656,italian
38736,italian
20374,korean
18664,british
15638,vietnamese
10458,southern_us
47980,mexican
43084,italian
4534,thai
26269,southern_us
23498,mexican
5053,mexican
5010,italian
49028,cajun_creole
36714,southern_us
21490,italian
8448,french
49408,spanish
28982,brazilian
20207,japanese
37751,greek
42412,italian
47466,italian
40672,irish
47821,southern_us
42090,thai
10019,irish
45793,italian
32933,mexican
48283,vietnamese
19798,mexican
41233,mexican
37147,japanese
26516,spanish
4305,italian
30883,japanese
31677,italian
25378,greek
40122,mexican
20889,mexican
10994,italian
29311,japanese
46431,japanese
17648,southern_us
32111,southern_us
15728,indian
16960,chinese
23535,russian
29667,southern_us
31729,italian
41910,british
13996,italian
21089,thai
32705,italian
42847,southern_us
26201,mexican
26813,italian
32471,italian
44990,indian
17237,chinese
39403,cajun_creole
15652,italian
14568,indian
44779,mexican
37888,mexican
9529,italian
20700,southern_us
17741,mexican
17475,italian
12581,chinese
5996,italian
29042,southern_us
987,korean
39819,vietnamese
31679,southern_us
1150,mexican
39167,moroccan
43037,french
20071,mexican
43815,italian
31649,chinese
12218,british
32836,mexican
18175,french
48197,italian
31474,irish
46428,italian
25246,southern_us
2991,french
38216,italian
14978,mexican
31085,russian
34515,italian
6026,mexican
19132,southern_us
48775,mexican
29309,japanese
4033,chinese
36462,southern_us
13235,thai
17863,french
25694,italian
24204,italian
14541,chinese
13993,mexican
8996,southern_us
9943,chinese
22707,indian
35292,indian
46886,mexican
11566,mexican
8272,cajun_creole
30552,vietnamese
21033,brazilian
42971,italian
42275,mexican
44059,mexican
44159,irish
48500,mexican
14617,mexican
7867,irish
13913,mexican
40684,mexican
49174,mexican
34772,mexican
16738,greek
11353,mexican
17429,southern_us
6213,indian
26682,italian
42067,brazilian
45944,greek
43318,filipino
32084,southern_us
23806,thai
2721,japanese
6479,indian
48519,vietnamese
12560,brazilian
4171,irish
14434,french
21159,greek
44745,italian
12965,southern_us
39978,indian
32514,southern_us
1336,southern_us
48649,mexican
21591,chinese
32813,brazilian
5818,mexican
39944,mexican
33274,indian
13429,british
9739,thai
44031,chinese
25007,italian
29143,spanish
41309,mexican
17675,chinese
5570,southern_us
12206,thai
33553,chinese
30898,mexican
23937,southern_us
11454,mexican
16091,mexican
6058,indian
18720,japanese
42018,spanish
3462,chinese
19617,filipino
18874,italian
6416,italian
15063,japanese
46292,british
38247,italian
36427,italian
47417,french
4768,southern_us
11626,irish
21027,spanish
22079,italian
20527,italian
27846,cajun_creole
16236,chinese
46145,southern_us
7761,italian
34212,thai
17180,italian
4546,thai
44474,italian
37886,italian
17842,indian
27282,indian
979,vietnamese
6895,thai
4150,cajun_creole
32995,thai
8444,japanese
13686,chinese
8918,italian
17569,japanese
19313,filipino
23833,russian
4623,italian
18164,mexican
45780,southern_us
17994,chinese
12268,greek
14368,vietnamese
19242,spanish
21658,irish
32160,chinese
20931,mexican
30800,vietnamese
33829,southern_us
29674,mexican
36367,jamaican
40547,french
39583,moroccan
18638,italian
10010,southern_us
7084,chinese
30421,southern_us
24243,filipino
38417,filipino
5183,greek
4522,indian
29727,mexican
47928,italian
11211,italian
10117,italian
26611,italian
21852,spanish
41769,indian
16342,spanish
13694,mexican
1173,mexican
12257,italian
27392,russian
20360,cajun_creole
16090,mexican
31245,thai
23411,vietnamese
46268,filipino
45488,japanese
39708,italian
25281,mexican
9057,italian
24917,cajun_creole
49532,russian
5491,italian
33378,southern_us
23340,italian
13456,british
31952,mexican
39823,southern_us
445,greek
28523,japanese
32201,southern_us
5612,mexican
44099,italian
7608,spanish
30971,southern_us
38223,mexican
43482,british
36483,mexican
9875,irish
18378,mexican
9583,chinese
13947,chinese
8681,italian
46374,chinese
47034,mexican
45643,filipino
5551,italian
23694,southern_us
32724,cajun_creole
48999,mexican
5952,italian
36593,french
48894,mexican
27066,southern_us
9343,chinese
35625,moroccan
22159,brazilian
39883,thai
20939,jamaican
21471,russian
2208,mexican
38731,thai
10206,greek
425,moroccan
11081,moroccan
48333,southern_us
46536,italian
25686,italian
41323,french
30523,italian
29731,japanese
23018,cajun_creole
43425,italian
43325,italian
24159,mexican
2121,japanese
15876,cajun_creole
11191,japanese
4338,cajun_creole
4072,mexican
29363,mexican
29278,chinese
4276,moroccan
47413,indian
16670,italian
31767,italian
37741,italian
45568,italian
13871,mexican
15015,italian
1536,spanish
1466,chinese
10405,cajun_creole
15963,french
45075,spanish
2588,mexican
17070,french
14012,mexican
44422,italian
14609,indian
46913,mexican
5710,southern_us
16086,mexican
48335,italian
41667,southern_us
20551,italian
29812,irish
32212,italian
18,jamaican
14823,southern_us
30464,cajun_creole
31748,southern_us
8081,indian
2484,japanese
41751,southern_us
25020,mexican
6889,indian
37348,southern_us
27337,french
21625,korean
43407,thai
737,italian
42668,chinese
36758,mexican
3528,mexican
40542,irish
8277,thai
22826,chinese
16937,southern_us
8216,italian
10738,italian
11932,italian
21240,french
14296,indian
24128,mexican
44718,mexican
40317,chinese
22385,filipino
16417,southern_us
19098,indian
36846,indian
10401,british
10602,greek
16051,italian
25205,spanish
45464,southern_us
8956,mexican
23386,spanish
7691,italian
21774,irish
49705,irish
34095,italian
40336,vietnamese
44728,chinese
10843,jamaican
21666,indian
44202,japanese
17673,brazilian
34724,mexican
32367,southern_us
14479,japanese
46203,thai
7485,italian
24792,indian
37601,chinese
11749,vietnamese
40459,mexican
6034,filipino
46184,italian
8659,southern_us
28264,british
40788,vietnamese
25901,british
6880,italian
26443,cajun_creole
27597,mexican
4679,french
27054,italian
33316,jamaican
28346,irish
46206,mexican
9856,italian
36740,french
38157,italian
11701,french
43877,italian
21737,italian
17489,indian
5182,korean
47765,southern_us
36916,japanese
21953,mexican
44316,mexican
37928,chinese
23423,french
26636,cajun_creole
27428,moroccan
29136,japanese
45677,italian
35525,french
28707,italian
4234,thai
45606,french
6646,italian
1733,italian
31169,italian
45279,thai
14269,thai
26266,thai
15973,vietnamese
15279,irish
33120,french
26073,italian
25767,southern_us
12044,greek
822,japanese
13536,vietnamese
1978,indian
3895,mexican
8427,southern_us
16946,chinese
9005,italian
42707,mexican
17931,italian
2110,moroccan
21611,cajun_creole
48079,thai
22441,chinese
43783,greek
49514,french
26278,filipino
39096,indian
36782,japanese
31016,cajun_creole
41700,indian
8046,italian
14017,mexican
48126,spanish
48972,mexican
21200,chinese
37825,chinese
24835,vietnamese
38205,mexican
48460,italian
29019,japanese
18799,moroccan
23742,spanish
30089,british
1400,greek
7025,italian
19873,vietnamese
29374,french
45577,southern_us
46375,cajun_creole
28377,french
39019,french
16754,italian
28648,italian
32006,italian
49138,irish
14159,british
33747,french
49510,italian
2118,japanese
14463,cajun_creole
12299,italian
16115,italian
30854,vietnamese
41412,italian
36655,french
31595,cajun_creole
8225,mexican
47650,mexican
40681,french
43979,moroccan
7934,italian
45199,chinese
6851,chinese
4006,southern_us
610,mexican
18142,mexican
34363,chinese
30475,italian
35246,greek
29020,indian
27993,thai
24921,southern_us
22164,chinese
725,italian
34349,southern_us
48655,mexican
46658,russian
28212,greek
27714,southern_us
6049,italian
19836,filipino
33934,cajun_creole
1338,italian
21498,mexican
27005,italian
40168,italian
4877,indian
15415,korean
5545,irish
20433,italian
11634,moroccan
25492,italian
21017,mexican
22311,french
17808,southern_us
30869,italian
11794,mexican
26414,italian
1450,filipino
17605,italian
19789,greek
25287,italian
526,italian
6426,spanish
838,brazilian
38921,italian
43956,thai
16406,chinese
33285,chinese
45131,thai
44192,irish
36629,brazilian
23975,italian
46511,italian
45907,japanese
22734,french
43589,vietnamese
30287,italian
23900,italian
11928,indian
16529,mexican
25626,japanese
12962,brazilian
19959,italian
18195,brazilian
37128,southern_us
25730,cajun_creole
40554,italian
34484,indian
17596,indian
47805,russian
8438,mexican
31594,southern_us
2308,japanese
40522,filipino
42693,southern_us
48848,italian
44560,mexican
7700,italian
43908,italian
3930,italian
20940,mexican
12360,chinese
23094,japanese
20327,british
34630,cajun_creole
41264,indian
25085,mexican
48479,indian
31715,japanese
29569,japanese
39317,italian
15719,chinese
4162,italian
15001,chinese
12123,mexican
42748,moroccan
41905,chinese
4484,italian
30867,cajun_creole
17319,filipino
13081,moroccan
11899,southern_us
13374,greek
27495,italian
18138,spanish
14851,jamaican
16111,italian
23947,mexican
5970,chinese
16594,italian
5820,southern_us
28254,southern_us
10280,chinese
45113,italian
26103,italian
14985,italian
35731,japanese
30031,mexican
27627,southern_us
43874,mexican
14497,italian
45524,french
42287,southern_us
5922,korean
25698,chinese
19355,mexican
24250,indian
11355,irish
40719,italian
17155,southern_us
4387,chinese
21848,french
45934,italian
14669,mexican
7153,russian
19848,italian
7324,italian
11419,mexican
42599,chinese
30771,french
28371,southern_us
33112,cajun_creole
49146,southern_us
40340,italian
10502,southern_us
47056,southern_us
41269,irish
3350,mexican
23684,japanese
20727,southern_us
23099,mexican
49125,italian
24362,mexican
44077,southern_us
22428,southern_us
34271,japanese
24892,indian
28073,mexican
37462,italian
12,mexican
49513,french
43115,brazilian
44461,mexican
41691,indian
24331,italian
34010,italian
33379,italian
22653,mexican
18136,italian
47396,thai
373,chinese
28717,mexican
41036,filipino
23119,chinese
22546,filipino
29176,french
36192,filipino
41978,french
16397,korean
22951,mexican
35400,chinese
18095,mexican
12517,indian
37493,french
3927,greek
1147,mexican
1370,thai
18935,italian
10993,mexican
4693,french
10439,italian
17130,irish
1815,italian
871,italian
18587,chinese
34251,southern_us
12739,british
36588,cajun_creole
18833,mexican
47216,french
9988,mexican
31994,mexican
47730,french
23665,cajun_creole
36099,french
20308,chinese
36430,southern_us
19185,italian
12413,thai
35605,italian
20708,mexican
19801,cajun_creole
32603,moroccan
22243,filipino
7244,french
37724,korean
22988,brazilian
41278,indian
2244,mexican
5,filipino
32270,mexican
7837,japanese
28188,chinese
41484,greek
4767,italian
13508,cajun_creole
6806,chinese
26307,brazilian
33387,southern_us
9764,jamaican
4815,southern_us
42662,thai
41477,mexican
6417,thai
22285,korean
49476,mexican
26084,chinese
44742,irish
19022,mexican
32578,indian
10514,southern_us
13815,korean
19472,mexican
7373,italian
23280,italian
11559,mexican
12765,mexican
40511,french
40858,southern_us
24236,chinese
16187,indian
42423,mexican
32296,mexican
44908,mexican
2833,southern_us
25142,mexican
7268,mexican
5582,cajun_creole
25289,mexican
2838,mexican
10185,korean
45665,chinese
38764,mexican
33129,mexican
18427,southern_us
15256,mexican
6477,mexican
30986,southern_us
25978,italian
5957,italian
40329,cajun_creole
11071,mexican
48793,cajun_creole
5115,mexican
40723,british
41245,chinese
6240,moroccan
4699,japanese
13769,mexican
33336,irish
4811,italian
18127,cajun_creole
42772,southern_us
45102,irish
26926,french
47055,mexican
15650,chinese
26966,italian
45230,filipino
44400,indian
26203,italian
21311,southern_us
11945,indian
25732,mexican
39567,brazilian
25575,italian
7211,thai
13410,cajun_creole
173,southern_us
11563,mexican
38716,italian
32625,chinese
22638,cajun_creole
23818,filipino
8596,mexican
27471,italian
28233,thai
47682,southern_us
20385,mexican
12567,southern_us
43903,thai
4925,spanish
7818,italian
35051,italian
4586,cajun_creole
20743,mexican
16369,vietnamese
13883,italian
38849,italian
26017,indian
24719,french
15767,mexican
30007,brazilian
34297,french
30597,cajun_creole
25578,french
41719,chinese
23913,irish
11153,italian
39196,greek
7338,southern_us
21090,italian
25451,thai
5482,italian
23031,mexican
15926,french
28527,chinese
40828,southern_us
42196,indian
39387,indian
28870,cajun_creole
15503,chinese
36678,greek
38576,italian
16192,mexican
25622,japanese
12687,italian
48280,french
47405,moroccan
15140,greek
20579,mexican
30880,mexican
39040,mexican
17487,cajun_creole
3762,mexican
20910,korean
19072,vietnamese
39412,southern_us
28679,spanish
7314,greek
34143,mexican
5594,british
24503,italian
28432,spanish
21054,mexican
11965,italian
30692,thai
9901,southern_us
37008,southern_us
25505,thai
10740,indian
21791,southern_us
5539,french
19680,mexican
24129,jamaican
8351,indian
12701,mexican
12042,moroccan
26441,italian
21399,mexican
43615,italian
12283,mexican
32715,brazilian
24499,filipino
9035,indian
22563,indian
28467,japanese
41765,vietnamese
38064,thai
31087,italian
23005,italian
25806,greek
37930,japanese
10879,indian
40080,korean
11216,brazilian
42099,vietnamese
27377,mexican
4453,indian
9001,italian
27383,filipino
18472,italian
22313,southern_us
31709,spanish
38931,mexican
5261,indian
17530,mexican
19071,italian
42108,italian
7099,spanish
10678,cajun_creole
226,southern_us
16283,italian
42538,mexican
7991,japanese
6127,mexican
16011,thai
5664,indian
19882,mexican
48540,mexican
45897,mexican
46935,mexican
738,mexican
25990,italian
15397,italian
17496,spanish
29458,southern_us
31331,mexican
17562,italian
12661,greek
35726,chinese
34728,italian
32619,spanish
14510,indian
25391,korean
34723,chinese
28055,korean
15498,southern_us
42070,cajun_creole
26506,french
35888,southern_us
40255,mexican
2943,italian
48785,french
8979,mexican
27068,french
19842,greek
28677,southern_us
27565,italian
35410,french
6149,italian
45188,italian
33341,greek
15024,greek
35126,italian
19020,italian
9491,indian
40281,british
34120,mexican
6504,southern_us
8285,italian
21811,french
24014,mexican
5134,indian
7360,mexican
47692,southern_us
41845,indian
34326,mexican
19249,jamaican
6843,jamaican
15897,italian
17032,southern_us
16293,greek
9128,southern_us
40249,jamaican
33418,chinese
38161,british
24973,chinese
30725,mexican
46619,thai
16252,mexican
4516,indian
3652,cajun_creole
7704,indian
18104,korean
39865,jamaican
22207,spanish
29362,italian
40422,indian
5285,japanese
36114,italian
26586,indian
49698,russian
27718,japanese
36219,chinese
30609,mexican
44118,italian
30917,thai
37880,chinese
43301,mexican
21584,japanese
8328,italian
46508,irish
31063,chinese
17264,japanese
586,french
19414,mexican
10375,southern_us
29177,mexican
949,french
28118,mexican
4160,french
24882,french
13571,thai
11532,british
6928,italian
31998,southern_us
22741,mexican
13915,spanish
48633,southern_us
1011,mexican
17649,cajun_creole
32786,mexican
18615,vietnamese
48257,cajun_creole
11599,french
43063,irish
14526,italian
37125,mexican
8063,japanese
32934,mexican
12139,italian
33392,italian
8538,italian
47527,mexican
33955,southern_us
8088,italian
33306,chinese
22004,indian
49699,indian
45344,french
8924,irish
8965,japanese
37812,jamaican
26605,mexican
1499,southern_us
41392,southern_us
2338,italian
48685,southern_us
39463,french
16150,southern_us
42577,chinese
761,indian
43360,british
47783,chinese
20532,chinese
11963,mexican
41456,thai
20446,italian
34645,southern_us
4238,jamaican
49502,italian
6451,italian
18981,spanish
35385,cajun_creole
2459,vietnamese
32884,french
4809,italian
14992,korean
36732,filipino
33064,thai
16264,mexican
46857,mexican
7003,thai
20492,japanese
25654,southern_us
10849,mexican
29207,french
27412,mexican
47264,indian
24155,mexican
49484,chinese
36541,mexican
49339,thai
25840,mexican
14136,french
45538,british
31716,chinese
35893,indian
20742,japanese
1158,indian
7742,indian
14846,chinese
27770,indian
41274,moroccan
43871,spanish
24983,mexican
37305,japanese
18545,cajun_creole
41013,mexican
15782,thai
3892,irish
16005,greek
38901,indian
40350,indian
40268,indian
11941,moroccan
32193,british
6438,mexican
28612,mexican
34937,cajun_creole
18750,cajun_creole
44983,japanese
8662,japanese
10026,korean
784,spanish
28879,italian
5707,italian
45299,japanese
40004,chinese
7800,italian
20166,italian
48006,southern_us
20841,mexican
23893,cajun_creole
20164,filipino
45206,french
22864,french
46996,spanish
16927,cajun_creole
678,japanese
1317,french
43897,indian
24269,mexican
11316,italian
1902,spanish
46191,vietnamese
31549,filipino
22391,french
19490,japanese
8356,mexican
45697,british
47308,italian
46898,british
14830,chinese
3738,southern_us
33149,mexican
36390,mexican
10543,mexican
22597,japanese
49045,mexican
26531,cajun_creole
38356,cajun_creole
31739,chinese
28912,chinese
42828,thai
3903,southern_us
44976,italian
28573,mexican
44215,mexican
35636,southern_us
10709,mexican
44787,southern_us
3263,british
36111,italian
38476,greek
28105,mexican
43568,french
6441,italian
45081,southern_us
8666,french
35983,italian
14186,spanish
10143,japanese
2448,mexican
26012,southern_us
48776,korean
39833,chinese
12533,chinese
13637,japanese
5998,indian
28339,italian
26881,chinese
40945,mexican
36422,italian
40041,indian
38541,italian
35240,japanese
44367,italian
18043,indian
35014,italian
30069,italian
16713,indian
12339,mexican
12234,brazilian
12453,brazilian
22609,cajun_creole
44725,mexican
29732,spanish
44392,indian
23798,indian
24772,british
12345,mexican
23309,mexican
40450,mexican
28710,indian
8336,italian
3554,mexican
5668,chinese
34033,irish
20513,italian
1130,moroccan
30203,mexican
46316,korean
29023,italian
22289,mexican
49330,mexican
32512,italian
4554,mexican
14947,british
33667,filipino
49000,japanese
31457,french
46254,mexican
37570,french
5605,southern_us
24507,moroccan
30816,spanish
32852,japanese
13107,mexican
20463,southern_us
85,irish
27025,thai
40983,indian
20113,japanese
44284,japanese
16999,french
35662,italian
14382,french
40297,moroccan
32630,greek
7264,spanish
14867,italian
18802,japanese
3985,cajun_creole
35155,italian
17760,italian
14474,chinese
28666,indian
38277,chinese
7931,chinese
49649,italian
8266,cajun_creole
29725,japanese
20460,mexican
4097,mexican
44710,italian
6344,russian
11194,italian
44716,indian
34191,irish
39699,southern_us
14929,filipino
47451,southern_us
24368,italian
884,mexican
5137,british
38574,french
48792,brazilian
49132,indian
5669,southern_us
37952,indian
49298,french
41405,brazilian
34909,irish
10767,southern_us
5721,thai
27292,southern_us
18692,mexican
27907,indian
45127,french
33534,indian
26,mexican
13068,italian
45579,thai
28956,russian
1201,mexican
43090,italian
30197,italian
27762,italian
43057,italian
24887,italian
43916,spanish
544,thai
10438,mexican
9331,mexican
649,southern_us
32577,italian
36873,southern_us
48446,italian
28909,filipino
1999,french
42137,moroccan
48503,italian
49033,mexican
1053,italian
5535,jamaican
21864,indian
21042,japanese
3321,southern_us
16337,chinese
22885,italian
4020,indian
41425,mexican
2830,italian
26570,mexican
19943,italian
17114,italian
6009,mexican
43791,irish
13681,chinese
11385,italian
21875,greek
32449,italian
3924,spanish
8799,mexican
1989,southern_us
23288,french
23920,mexican
46349,italian
44238,jamaican
31337,mexican
14492,french
18368,vietnamese
13781,italian
42371,italian
20640,irish
48955,italian
46955,italian
30032,southern_us
3103,moroccan
19597,italian
23435,italian
31446,southern_us
33791,japanese
23813,moroccan
14538,italian
35181,indian
6246,chinese
40850,southern_us
32080,korean
781,moroccan
7679,southern_us
44640,french
17645,indian
12454,mexican
28430,southern_us
6876,greek
48868,southern_us
43333,indian
9807,mexican
27843,mexican
45089,spanish
41811,japanese
28131,southern_us
23394,russian
29599,filipino
40086,italian
20013,mexican
18134,vietnamese
48291,filipino
30903,indian
2777,italian
3630,korean
37511,indian
26835,cajun_creole
7201,french
20442,mexican
19136,moroccan
40878,chinese
1177,irish
43121,southern_us
11307,italian
37617,french
25583,chinese
27863,chinese
17830,indian
18267,spanish
29923,mexican
27827,chinese
4616,thai
9979,italian
2878,italian
40101,southern_us
13411,mexican
9683,cajun_creole
48733,korean
27233,greek
25926,mexican
22098,indian
16095,italian
15839,greek
10882,chinese
44004,british
45224,spanish
40285,italian
20598,mexican
19307,french
14899,southern_us
36512,southern_us
37453,mexican
4319,vietnamese
28718,mexican
44611,italian
26031,italian
36988,indian
24182,korean
4727,mexican
25982,french
9544,italian
48030,irish
47789,italian
16245,italian
12440,italian
32989,french
10582,indian
23028,mexican
45653,british
46888,filipino
20392,mexican
13453,french
1300,cajun_creole
29343,italian
27423,italian
46977,italian
27479,chinese
37899,japanese
21177,italian
45590,moroccan
46775,filipino
45416,cajun_creole
23039,mexican
26308,southern_us
23306,vietnamese
42367,mexican
41379,indian
16715,mexican
33712,thai
24136,chinese
26094,mexican
2212,mexican
19672,french
42872,cajun_creole
36661,mexican
26319,indian
263,southern_us
13942,southern_us
43311,mexican
12743,italian
7519,japanese
35601,mexican
44197,thai
8617,mexican
6573,french
13377,cajun_creole
31725,mexican
13042,spanish
2701,mexican
38137,cajun_creole
11356,mexican
3202,mexican
15530,british
18012,chinese
22683,southern_us
37199,chinese
5169,mexican
43401,italian
7246,indian
36491,mexican
40868,vietnamese
8084,korean
45914,italian
32344,japanese
27508,french
27323,irish
29576,greek
13998,french
28214,southern_us
2918,irish
19918,italian
44955,italian
7007,mexican
32164,french
20929,italian
10380,mexican
28015,mexican
24501,italian
37257,chinese
17772,mexican
7977,filipino
24949,thai
9467,chinese
18520,italian
48539,japanese
11435,cajun_creole
44041,mexican
44022,chinese
19010,jamaican
18395,japanese
35008,italian
45807,italian
27065,southern_us
460,italian
22725,mexican
32575,thai
10099,brazilian
9431,southern_us
9493,italian
30423,thai
11861,southern_us
22632,italian
32893,italian
5868,chinese
3938,japanese
17724,italian
4075,southern_us
24174,mexican
34798,thai
9407,spanish
4008,italian
6472,chinese
43384,vietnamese
47289,greek
27905,british
9628,indian
41613,british
8128,vietnamese
33224,vietnamese
21571,greek
41246,indian
48240,mexican
46816,italian
45778,irish
13798,thai
31606,russian
43293,greek
27725,japanese
7614,brazilian
24798,chinese
16256,italian
10296,filipino
46895,moroccan
18706,spanish
25895,greek
42986,indian
42194,mexican
44727,greek
2381,irish
7850,mexican
21066,chinese
1427,southern_us
30832,greek
44593,italian
35604,vietnamese
42802,british
30307,italian
8893,vietnamese
43086,southern_us
278,italian
48861,irish
9641,mexican
18801,japanese
13009,spanish
42823,southern_us
3954,spanish
49035,italian
34278,italian
25941,spanish
38577,french
37973,southern_us
813,chinese
29444,cajun_creole
30058,mexican
34601,mexican
42370,brazilian
9228,indian
12638,russian
37549,southern_us
19802,mexican
30931,southern_us
22179,cajun_creole
44664,vietnamese
42631,chinese
23407,greek
30557,russian
28888,chinese
326,french
47891,mexican
22600,chinese
24737,indian
11278,filipino
42285,cajun_creole
18700,italian
11577,mexican
5218,italian
13220,italian
16992,japanese
22967,greek
16610,spanish
46382,japanese
28228,italian
18123,italian
25348,indian
48051,japanese
26379,southern_us
38821,brazilian
44418,mexican
22932,thai
17089,italian
17307,french
8828,mexican
21515,cajun_creole
41525,southern_us
18627,japanese
8423,japanese
17848,jamaican
12762,italian
2524,italian
15334,cajun_creole
3322,chinese
5367,chinese
5255,italian
9150,southern_us
22599,mexican
7368,thai
25212,filipino
29633,southern_us
26841,italian
20127,mexican
4992,spanish
35021,greek
47863,mexican
530,french
1974,southern_us
3006,cajun_creole
23010,greek
21593,mexican
11204,thai
3363,cajun_creole
33675,mexican
38682,mexican
46627,cajun_creole
12852,italian
37503,jamaican
20805,italian
18925,indian
27954,chinese
20154,chinese
11714,italian
11134,chinese
29380,italian
19736,mexican
10476,italian
4136,italian
36681,korean
35006,cajun_creole
36876,southern_us
10774,italian
27429,korean
9455,italian
5774,chinese
48634,greek
37245,mexican
17279,southern_us
9366,mexican
26166,mexican
5247,moroccan
41148,southern_us
19055,indian
2229,southern_us
27352,french
24718,moroccan
17647,southern_us
21324,southern_us
4946,french
21404,italian
6849,chinese
4572,italian
48468,italian
37152,filipino
825,chinese
47537,indian
5072,mexican
18872,indian
37657,italian
39345,southern_us
9604,cajun_creole
5363,french
12065,japanese
12366,british
15642,vietnamese
20213,moroccan
16381,japanese
25412,greek
34973,irish
13475,italian
24334,cajun_creole
4428,japanese
7273,italian
35903,french
41592,indian
44689,mexican
42405,indian
6995,italian
2577,chinese
48095,italian
6623,japanese
22733,indian
36104,mexican
23779,italian
46697,italian
47965,mexican
17225,italian
37106,filipino
12615,spanish
36033,italian
45146,moroccan
45800,southern_us
30163,japanese
12660,chinese
11490,mexican
40192,greek
21436,japanese
48613,mexican
1628,mexican
19953,italian
44451,chinese
45922,japanese
4804,jamaican
1751,indian
26520,southern_us
39367,cajun_creole
23616,thai
38862,thai
21414,british
2452,indian
27591,irish
14224,vietnamese
36691,spanish
15391,indian
11104,japanese
16206,spanish
9156,mexican
16344,thai
33295,thai
47513,irish
5352,italian
28741,greek
6847,italian
36463,british
14838,vietnamese
37311,mexican
6347,spanish
47812,irish
34919,cajun_creole
14812,cajun_creole
11772,thai
44916,cajun_creole
2014,southern_us
13041,japanese
40815,japanese
32713,mexican
38272,mexican
30770,japanese
22254,italian
45828,mexican
49113,italian
37876,thai
30219,chinese
3111,french
33267,irish
35742,mexican
15890,southern_us
10968,indian
45879,italian
18676,italian
29425,thai
27055,southern_us
19485,mexican
47644,mexican
1988,mexican
21210,jamaican
3792,brazilian
9071,italian
25703,southern_us
25404,southern_us
5791,chinese
35221,mexican
33813,thai
21441,southern_us
10503,filipino
17270,mexican
17560,chinese
25735,thai
34818,italian
2970,thai
39582,cajun_creole
22358,mexican
2864,southern_us
15823,italian
31475,italian
30636,chinese
28962,italian
45813,filipino
4000,chinese
35530,french
974,italian
12382,french
7347,italian
26496,mexican
33767,mexican
48412,japanese
40496,french
37961,vietnamese
6571,greek
49304,southern_us
34097,jamaican
10646,cajun_creole
44083,southern_us
48463,italian
1063,korean
30583,mexican
26237,thai
8680,italian
32752,mexican
23273,greek
5717,italian
2579,spanish
45463,japanese
38241,jamaican
30514,spanish
13101,mexican
19210,irish
26502,southern_us
46982,french
21905,italian
46699,indian
15406,irish
45763,french
721,french
32708,greek
38004,irish
17682,italian
46596,greek
48682,mexican
31605,french
38031,southern_us
18179,mexican
48663,korean
36353,spanish
4550,italian
35488,italian
33342,korean
25731,greek
48838,spanish
39653,cajun_creole
33286,chinese
21344,spanish
37156,mexican
20611,vietnamese
8869,british
44038,thai
42754,cajun_creole
23823,irish
13596,italian
45059,indian
46483,french
253,vietnamese
4053,greek
8559,indian
7844,indian
9188,thai
32548,italian
26083,southern_us
20244,british
37673,italian
668,jamaican
29434,cajun_creole
16805,cajun_creole
45658,italian
47594,french
7452,southern_us
22645,italian
42522,chinese
23363,italian
35610,italian
37631,japanese
8879,thai
38337,russian
19826,chinese
8844,cajun_creole
6484,chinese
45118,indian
22731,british
20793,spanish
16487,mexican
24490,moroccan
15889,jamaican
22935,mexican
3143,southern_us
48510,southern_us
35910,filipino
17474,cajun_creole
32396,italian
24714,moroccan
36160,italian
20077,french
